time,value
1618832972.0,
1618832972.0,
1618833343.0,222.0
1618834543.0,222.0
1618835743.0,222.0
1618836943.0,222.0
1618838143.0,223.0
1618839344.0,223.0
1618840544.0,223.0
1618841744.0,223.0
1618842944.0,223.0
1618844144.0,223.0
1618845344.0,223.0
1618846544.0,223.0
1618847744.0,223.0
1618848944.0,223.0
1618850144.0,223.0
1618851344.0,223.0
1618852544.0,224.0
1618853743.0,224.0
1618854944.0,224.0
1618856144.0,224.0
1618857344.0,224.0
1618858543.0,224.0
1618859744.0,224.0
1618860944.0,224.0
1618862144.0,224.0
1618863344.0,224.0
1618864544.0,224.0
1618865744.0,224.0
1618866944.0,224.0
1618868144.0,224.0
1618869344.0,224.0
1618870544.0,224.0
1618871744.0,224.0
1618872944.0,224.0
1618874144.0,224.0
1618875344.0,224.0
1618876544.0,224.0
1618877745.0,224.0
1618878944.0,224.0
1618880145.0,224.0
1618881345.0,224.0
1618882545.0,224.0
1618883745.0,224.0
1618884945.0,224.0
1618886144.0,224.0
1618887345.0,224.0
1618888544.0,224.0
1618889745.0,224.0
1618890945.0,224.0
1618893345.0,224.0
1618894545.0,224.0
1618895745.0,224.0
1618896945.0,224.0
1618898145.0,224.0
1618899345.0,224.0
1618900545.0,224.0
1618901745.0,224.0
1618902945.0,224.0
1618904145.0,224.0
1618905345.0,224.0
1618907745.0,225.0
1618908945.0,225.0
1618910145.0,225.0
1618911345.0,225.0
1618912545.0,224.0
1618913747.0,224.0
1618914946.0,224.0
1618916146.0,224.0
1618917346.0,224.0
1618918546.0,224.0
1618919746.0,224.0
1618920945.0,224.0
1618922146.0,224.0
1618923346.0,224.0
1618924546.0,224.0
1618925746.0,224.0
1618926946.0,224.0
1618928146.0,224.0
1618929346.0,224.0
1618930546.0,224.0
1618931746.0,224.0
1618932946.0,224.0
1618934146.0,224.0
1618936546.0,224.0
1618937746.0,224.0
1618938946.0,224.0
1618940146.0,224.0
1618941346.0,224.0
1618942546.0,224.0
1618943746.0,224.0
1618944946.0,224.0
1618946146.0,224.0
1618947346.0,224.0
1618948546.0,224.0
1618949746.0,224.0
1618950946.0,224.0
1618952146.0,224.0
1618953346.0,224.0
1618954546.0,224.0
1618955746.0,224.0
1618956947.0,224.0
1618958147.0,224.0
1618959347.0,224.0
1618960547.0,224.0
1618961747.0,224.0
1618962947.0,224.0
1618964147.0,224.0
1618965348.0,224.0
1618966547.0,224.0
1618967747.0,224.0
1618968947.0,224.0
1618970147.0,224.0
1618971347.0,224.0
1618972547.0,224.0
1618973747.0,224.0
1618974947.0,224.0
1618976147.0,224.0
1618977347.0,224.0
1618978547.0,224.0
1618979747.0,224.0
1618980947.0,223.0
1618982147.0,223.0
1618983347.0,223.0
1618984547.0,223.0
1618985747.0,223.0
1618986947.0,223.0
1618988147.0,223.0
1618989347.0,223.0
1618990547.0,223.0
1618991748.0,223.0
1618992948.0,223.0
1618994148.0,223.0
1618995348.0,223.0
1618996548.0,223.0
1618997748.0,223.0
1618998948.0,223.0
1619000148.0,223.0
1619001348.0,223.0
1619002547.0,223.0
1619003748.0,223.0
1619004948.0,223.0
1619006148.0,223.0
1619007348.0,223.0
1619007348.0,223.0
1619008548.0,223.0
1619008548.0,223.0
1619009748.0,223.0
1619009748.0,223.0
1619010948.0,223.0
1619010948.0,223.0
1619012148.0,223.0
1619012148.0,223.0
1619013348.0,223.0
1619013348.0,223.0
1619014548.0,223.0
1619014548.0,223.0
1619015748.0,224.0
1619015748.0,224.0
1619016948.0,224.0
1619016948.0,224.0
1619018148.0,224.0
1619018148.0,224.0
1619019348.0,224.0
1619019348.0,224.0
1619020548.0,224.0
1619020548.0,224.0
1619021748.0,224.0
1619021748.0,224.0
1619022948.0,224.0
1619022948.0,224.0
1619024148.0,224.0
1619024148.0,224.0
1619025348.0,224.0
1619025348.0,224.0
1619026548.0,224.0
1619026548.0,224.0
1619027748.0,224.0
1619027748.0,224.0
1619028948.0,224.0
1619028948.0,224.0
1619030148.0,224.0
1619030148.0,224.0
1619031348.0,224.0
1619031348.0,224.0
1619032548.0,224.0
1619032548.0,224.0
1619033748.0,224.0
1619033748.0,224.0
1619034948.0,224.0
1619034948.0,224.0
1619036148.0,224.0
1619036148.0,224.0
1619037349.0,223.0
1619037349.0,223.0
1619038549.0,223.0
1619038549.0,223.0
1619039749.0,223.0
1619039749.0,223.0
1619040949.0,223.0
1619040949.0,223.0
1619042148.0,223.0
1619042148.0,223.0
1619043349.0,223.0
1619043349.0,223.0
1619044549.0,223.0
1619044549.0,223.0
1619045750.0,223.0
1619045750.0,223.0
1619046949.0,223.0
1619046949.0,223.0
1619048149.0,223.0
1619048149.0,223.0
1619049349.0,223.0
1619049349.0,223.0
1619050549.0,223.0
1619050549.0,223.0
1619051749.0,223.0
1619051749.0,223.0
1619052949.0,223.0
1619052949.0,223.0
1619054149.0,223.0
1619054149.0,223.0
1619055349.0,223.0
1619055349.0,223.0
1619056548.0,223.0
1619056548.0,223.0
1619057749.0,223.0
1619057749.0,223.0
1619058949.0,223.0
1619058949.0,223.0
1619060149.0,223.0
1619060149.0,223.0
1619061349.0,223.0
1619061349.0,223.0
1619062549.0,223.0
1619062549.0,223.0
1619063749.0,223.0
1619063749.0,223.0
1619064949.0,223.0
1619064949.0,223.0
1619066149.0,223.0
1619066149.0,223.0
