time,value
1606388098.0,15.0
1606389898.0,15.0
1606391292.0,15.0
1606391698.0,15.0
1606393497.0,15.0
1606395297.0,15.0
1606397096.0,15.0
1606398896.0,15.0
1606400695.0,15.0
1606402495.0,15.0
1606404295.0,15.0
1606405307.0,15.0
1606405309.0,15.0
1606406094.0,15.0
1606407894.0,15.0
1606409693.0,15.0
1606413293.0,15.0
1606415092.0,15.0
1606416892.0,15.0
1606418691.0,15.0
1606420491.0,15.0
1606422290.0,15.0
1606424090.0,15.0
1606425890.0,15.0
1606427689.0,15.0
1606429489.0,15.0
1606431288.0,15.0
1606433088.0,15.0
1606434887.0,15.0
1606436687.0,15.0
1606438487.0,16.0
1606440286.0,16.0
1606442086.0,16.0
1606443885.0,16.0
1606445685.0,16.0
1606447485.0,16.0
1606449284.0,16.0
1606451084.0,16.0
1606452883.0,16.0
1606454683.0,16.0
1606456483.0,16.0
1606458282.0,16.0
1606460082.0,16.0
1606461881.0,16.0
1606463681.0,16.0
1606465480.0,16.0
1606467280.0,16.0
1606469080.0,16.0
1606470879.0,16.0
1606472679.0,16.0
1606474478.0,0.0
1606476278.0,0.0
1606478077.0,0.0
1606479877.0,0.0
1606481677.0,0.0
1606483476.0,0.0
1606485276.0,0.0
1606487075.0,0.0
1606488875.0,0.0
1606490675.0,0.0
1606492474.0,0.0
1606494274.0,0.0
1606497873.0,0.0
1606499672.0,0.0
1606501472.0,0.0
1606503272.0,0.0
1606505071.0,0.0
1606506871.0,0.0
1606508670.0,0.0
1606510470.0,0.0
1606512269.0,0.0
1606514069.0,0.0
1606515869.0,0.0
1606517668.0,0.0
1606519468.0,0.0
1606521267.0,0.0
1606523067.0,0.0
1606524867.0,0.0
1606526666.0,0.0
1606528466.0,0.0
1606530265.0,0.0
1606532065.0,0.0
1606533864.0,0.0
1606535664.0,0.0
1606537463.0,0.0
1606539263.0,0.0
1606541063.0,0.0
1606542862.0,0.0
1606544662.0,0.0
1606546461.0,0.0
1606550061.0,0.0
1606551860.0,0.0
1606553660.0,0.0
1606555459.0,0.0
1606557259.0,0.0
1606559058.0,0.0
1606560858.0,0.0
1606562658.0,0.0
1606564457.0,0.0
1606568056.0,0.0
1606569856.0,0.0
1606571655.0,0.0
1606573455.0,0.0
1606575255.0,0.0
1606577054.0,0.0
1606578854.0,0.0
1606580653.0,0.0
1606582453.0,0.0
1606584252.0,0.0
1606586052.0,0.0
1606587851.0,0.0
1606589651.0,0.0
1606591451.0,0.0
1606593250.0,0.0
1606595050.0,0.0
1606596849.0,0.0
1606598649.0,0.0
1606600449.0,0.0
1606602248.0,0.0
1606604048.0,0.0
1606605847.0,0.0
1606607647.0,0.0
1606609446.0,0.0
1606611246.0,0.0
1606613045.0,0.0
1606614845.0,0.0
1606616645.0,0.0
1606618444.0,0.0
1606620244.0,0.0
1606622043.0,0.0
1606623843.0,0.0
1606625643.0,0.0
1606629242.0,0.0
1606631041.0,0.0
1606632841.0,0.0
1606634640.0,0.0
1606638240.0,0.0
1606640039.0,0.0
1606641839.0,0.0
1606643638.0,0.0
1606645438.0,0.0
1606647238.0,0.0
1606649037.0,0.0
1606650837.0,0.0
1606652636.0,0.0
1606654436.0,0.0
1606656235.0,0.0
1606658035.0,0.0
1606659834.0,0.0
1606661634.0,0.0
1606663434.0,0.0
1606665233.0,0.0
1606667033.0,0.0
1606668832.0,0.0
1606670632.0,0.0
1606672432.0,0.0
1606674231.0,0.0
1606676031.0,0.0
1606677830.0,0.0
1606679630.0,0.0
1606681429.0,0.0
1606683229.0,0.0
1606685029.0,0.0
1606686828.0,0.0
1606688628.0,0.0
1606690427.0,0.0
1606692227.0,0.0
1606694026.0,0.0
1606695826.0,0.0
1606697626.0,0.0
1606699425.0,0.0
1606701225.0,0.0
1606703024.0,0.0
1606704824.0,0.0
1606710223.0,0.0
1606712022.0,0.0
1606713822.0,0.0
1606715621.0,0.0
1606717421.0,0.0
1606719221.0,0.0
1606721020.0,0.0
1606722820.0,0.0
1606724619.0,0.0
1606726419.0,0.0
1606728218.0,0.0
1606730018.0,0.0
1606731818.0,0.0
1606733617.0,0.0
1606737216.0,0.0
1606739016.0,0.0
1606740815.0,0.0
1606742615.0,0.0
1606744415.0,0.0
1606746214.0,0.0
1606748014.0,0.0
1606749813.0,0.0
1606751613.0,0.0
1606753413.0,0.0
1606755212.0,0.0
1606755356.0,0.0
1606757012.0,0.0
1606758811.0,0.0
1606760611.0,0.0
1606762410.0,0.0
1606764210.0,0.0
1606766010.0,0.0
1606767809.0,0.0
1606769609.0,0.0
1606771408.0,0.0
1606773208.0,0.0
1606775008.0,0.0
1606776807.0,0.0
1606780406.0,0.0
1606782206.0,0.0
1606784005.0,0.0
1606785805.0,0.0
1606787605.0,0.0
1606789404.0,0.0
1606791204.0,0.0
1606793003.0,0.0
1606794803.0,0.0
1606796602.0,0.0
1606798402.0,0.0
1606800202.0,0.0
1606802001.0,0.0
1606803801.0,0.0
1606805600.0,0.0
1606807401.0,0.0
1606809200.0,0.0
1606810999.0,0.0
1606812799.0,0.0
1606814599.0,0.0
1606816399.0,0.0
1606818198.0,0.0
1606819998.0,0.0
1606823597.0,0.0
1606825397.0,0.0
1606827196.0,0.0
1606828996.0,0.0
1606830795.0,0.0
1606832594.0,0.0
1606834394.0,0.0
1606836193.0,0.0
1606837993.0,0.0
1606839792.0,0.0
1606841592.0,0.0
1606843392.0,0.0
1606845192.0,0.0
1606846992.0,0.0
1606848791.0,0.0
1606850591.0,0.0
1606852390.0,0.0
1606854190.0,0.0
1606855990.0,0.0
1606857789.0,0.0
1606859589.0,0.0
1606861388.0,0.0
1606863188.0,0.0
1606864988.0,0.0
1606866787.0,0.0
1606868587.0,0.0
1606870386.0,0.0
1606872185.0,0.0
1606873985.0,0.0
1606875784.0,0.0
1606877584.0,0.0
1606879384.0,0.0
1606881183.0,0.0
1606882983.0,0.0
1606884783.0,0.0
1606886583.0,0.0
1606890181.0,0.0
1606891981.0,0.0
1606893781.0,0.0
1606895579.0,0.0
1606897379.0,0.0
1606899179.0,0.0
1606900978.0,0.0
1606902778.0,0.0
1606904578.0,0.0
1606906378.0,0.0
1606908176.0,0.0
1606909976.0,0.0
1606911776.0,0.0
1606913575.0,0.0
1606915375.0,0.0
1606917174.0,0.0
1606918974.0,0.0
1606920773.0,0.0
1606922573.0,0.0
1606926172.0,0.0
1606927972.0,0.0
1606929771.0,0.0
1606931571.0,0.0
1606933370.0,0.0
1606935170.0,0.0
1606936970.0,0.0
1606938769.0,0.0
1606940569.0,0.0
1606942368.0,0.0
1606944168.0,0.0
1606945967.0,0.0
1606947767.0,0.0
1606949567.0,0.0
1606951366.0,0.0
1606953166.0,0.0
1606954965.0,0.0
1606956765.0,0.0
1606958564.0,0.0
1606960364.0,0.0
1606962164.0,0.0
1606963964.0,0.0
1606965763.0,0.0
1606967562.0,0.0
1606969362.0,0.0
1606971162.0,0.0
1606972962.0,0.0
1606974761.0,0.0
1606976560.0,0.0
1606978360.0,0.0
1606980159.0,0.0
1606981959.0,0.0
1606983759.0,0.0
1606985558.0,0.0
1606987358.0,0.0
1606990957.0,0.0
1606992757.0,0.0
1606994556.0,0.0
1606996356.0,0.0
1606998155.0,0.0
1606999955.0,0.0
1607001754.0,0.0
1607003554.0,0.0
1607005354.0,0.0
1607007153.0,0.0
1607008953.0,0.0
1607010752.0,0.0
1607011801.0,0.0
1607012600.0,
1607013662.0,
1607013795.0,
1607014351.0,0.0
1607014519.0,
1607016982.0,
1607017948.0,
1607017951.0,0.0
1607019750.0,0.0
1607021550.0,0.0
1607023349.0,0.0
1607025149.0,0.0
1607026948.0,0.0
1607028748.0,0.0
1607030548.0,0.0
1607032347.0,1.0
1607034147.0,1.0
1607035946.0,1.0
1607037746.0,1.0
1607039545.0,1.0
1607041345.0,1.0
1607043145.0,1.0
1607044944.0,1.0
1607046744.0,1.0
1607048543.0,1.0
1607050343.0,1.0
1607052143.0,1.0
1607053942.0,1.0
1607055742.0,1.0
1607057541.0,2.0
1607059341.0,2.0
1607061140.0,2.0
1607062940.0,2.0
1607064739.0,2.0
1607066539.0,2.0
1607068339.0,2.0
