time,soil_moisture
1595553679.0,196716
1595553679.0,196716
1595555478.0,196716
1595555478.0,196716
1595555478.0,196716
1595558478.0,196716
1595558478.0,196716
1595558478.0,196716
1595559077.0,196716
1595559077.0,196716
1595559077.0,196716
1595560277.0,196716
1595560277.0,196716
1595560277.0,196716
1595560877.0,196716
1595560877.0,196716
1595560877.0,196716
1595562677.0,207993
1595562677.0,207993
1595562677.0,207993
1595563277.0,207993
1595563277.0,207993
1595563277.0,207993
1595565076.0,207993
1595565076.0,207993
1595565076.0,207993
1595565676.0,208619
1595565676.0,208619
1595565676.0,208619
1595568076.0,207993
1595568076.0,207993
1595568076.0,207993
1595569875.0,208619
1595569875.0,208619
1595569875.0,208619
1595570475.0,208619
1595570475.0,208619
1595570475.0,208619
1595571075.0,208619
1595571075.0,208619
1595571075.0,208619
1595571675.0,185439
1595571675.0,185439
1595571675.0,185439
1595572275.0,207993
1595572275.0,207993
1595572275.0,207993
1595572875.0,208619
1595572875.0,208619
1595572875.0,208619
1595573475.0,208619
1595573475.0,208619
1595573475.0,208619
1595574674.0,207993
1595574674.0,207993
1595574674.0,207993
1595575274.0,208619
1595575274.0,208619
1595575274.0,208619
1595575874.0,208619
1595575874.0,208619
1595575874.0,208619
1595576474.0,208619
1595576474.0,208619
1595576474.0,208619
1595577074.0,207993
1595577074.0,207993
1595577074.0,207993
1595577674.0,207993
1595577674.0,207993
1595577674.0,207993
1595578874.0,208619
1595578874.0,208619
1595578874.0,208619
1595579473.0,208619
1595579473.0,208619
1595579473.0,208619
1595581873.0,208619
1595581873.0,208619
1595581873.0,208619
1595582473.0,208619
1595582473.0,208619
1595582473.0,208619
1595583073.0,208619
1595583073.0,208619
1595583073.0,208619
1595584273.0,207993
1595584273.0,207993
1595584273.0,207993
1595584872.0,208619
1595584872.0,208619
1595584872.0,208619
1595585472.0,208619
1595585472.0,208619
1595585472.0,208619
1595586672.0,208619
1595586672.0,208619
1595586672.0,208619
1595587272.0,219896
1595587272.0,219896
1595587272.0,219896
1595589072.0,219896
1595589072.0,219896
1595589072.0,219896
1595589672.0,219896
1595589672.0,219896
1595589672.0,219896
1595590871.0,219896
1595590871.0,219896
1595590871.0,219896
1595591471.0,219896
1595591471.0,219896
1595591471.0,219896
1595592071.0,219896
1595592071.0,219896
1595592071.0,219896
1595593271.0,219896
1595593271.0,219896
1595593271.0,219896
1595593871.0,219896
1595593871.0,219896
1595593871.0,219896
1595594471.0,219896
1595594471.0,219896
1595594471.0,219896
1595595070.0,219896
1595595070.0,219896
1595595070.0,219896
1595595670.0,219896
1595595670.0,219896
1595595670.0,219896
1595596270.0,219896
1595596270.0,219896
1595596270.0,219896
1595596870.0,219896
1595596870.0,219896
1595596870.0,219896
1595598670.0,219896
1595598670.0,219896
1595598670.0,219896
1595599270.0,17
1595599270.0,17
1595599270.0,17
1595600469.0,17
1595600469.0,17
1595600469.0,17
1595601669.0,17
1595601669.0,17
1595601669.0,17
1595602269.0,17
1595602269.0,17
1595602269.0,17
1595603469.0,17
1595603469.0,17
1595603469.0,17
1595604069.0,17
1595604069.0,17
1595604069.0,17
1595604669.0,17
1595604669.0,17
1595604669.0,17
1595606468.0,17
1595606468.0,17
1595606468.0,17
1595607068.0,17
1595607068.0,17
1595607068.0,17
1595607668.0,17
1595607668.0,17
1595607668.0,17
1595608268.0,17
1595608268.0,17
1595608268.0,17
1595608868.0,17
1595608868.0,17
1595608868.0,17
1595609468.0,17
1595609468.0,17
1595609468.0,17
1595610668.0,17
1595610668.0,17
1595610668.0,17
1595611267.0,17
1595611267.0,17
1595611267.0,17
1595613067.0,17
1595613067.0,17
1595613067.0,17
1595613667.0,18
1595613667.0,18
1595613667.0,18
1595614267.0,18
1595614267.0,18
1595614267.0,18
1595614867.0,18
1595614867.0,18
1595614867.0,18
1595615467.0,18
1595615467.0,18
1595615467.0,18
1595616066.0,18
1595616066.0,18
1595616066.0,18
1595617866.0,18
1595617866.0,18
1595617866.0,18
1595618466.0,18
1595618466.0,18
1595618466.0,18
1595619066.0,18
1595619066.0,18
1595619066.0,18
1595620266.0,18
1595620266.0,18
1595620266.0,18
1595620865.0,18
1595620865.0,18
1595620865.0,18
1595622665.0,18
1595622665.0,18
1595622665.0,18
1595623865.0,18
1595623865.0,18
1595623865.0,18
1595624465.0,18
1595624465.0,18
1595624465.0,18
1595625065.0,18
1595625065.0,18
1595625065.0,18
1595625665.0,18
1595625665.0,18
1595625665.0,18
1595626264.0,18
1595626264.0,18
1595626264.0,18
1595627464.0,18
1595627464.0,18
1595627464.0,18
1595628064.0,18
1595628064.0,18
1595628064.0,18
1595630463.0,18
1595630463.0,18
1595630463.0,18
1595632263.0,18
1595632263.0,18
1595632263.0,18
1595632863.0,18
1595632863.0,18
1595632863.0,18
1595633463.0,18
1595633463.0,18
1595633463.0,18
1595634063.0,18
1595634063.0,18
1595634063.0,18
1595634663.0,18
1595634663.0,18
1595634663.0,18
1595635263.0,18
1595635263.0,18
1595635263.0,18
1595637062.0,18
1595637062.0,18
1595637062.0,18
1595637662.0,18
1595637662.0,18
1595637662.0,18
1595640062.0,18
1595640062.0,18
1595640062.0,18
1595640662.0,18
1595640662.0,18
1595640662.0,18
1595641861.0,18
1595641861.0,18
1595641861.0,18
1595643061.0,18
1595643061.0,18
1595643061.0,18
1595644861.0,19
1595644861.0,19
1595644861.0,19
1595645461.0,19
1595645461.0,19
1595645461.0,19
1595646660.0,19
1595646660.0,19
1595646660.0,19
1595647260.0,19
1595647260.0,19
1595647260.0,19
1595647860.0,19
1595647860.0,19
1595647860.0,19
1595649060.0,19
1595649060.0,19
1595649060.0,19
1595649660.0,19
1595649660.0,19
1595649660.0,19
1595651459.0,19
1595651459.0,19
1595651459.0,19
1595652059.0,19
1595652059.0,19
1595652059.0,19
1595653859.0,19
1595653859.0,19
1595653859.0,19
1595654459.0,19
1595654459.0,19
1595654459.0,19
1595656258.0,19
1595656258.0,19
1595656258.0,19
1595657458.0,19
1595657458.0,19
1595657458.0,19
1595659258.0,19
1595659258.0,19
1595659258.0,19
1595661058.0,19
1595661058.0,19
1595661058.0,19
1595661658.0,19
1595661658.0,19
1595661658.0,19
1595662857.0,19
1595662857.0,19
1595662857.0,19
1595664057.0,19
1595664057.0,19
1595664057.0,19
1595664657.0,19
1595664657.0,19
1595664657.0,19
1595665257.0,19
1595665257.0,19
1595665257.0,19
1595665857.0,19
1595665857.0,19
1595665857.0,19
1595667057.0,19
1595667057.0,19
1595667057.0,19
1595667656.0,19
1595667656.0,19
1595667656.0,19
1595668256.0,19
1595668256.0,19
1595668256.0,19
1595668856.0,19
1595668856.0,19
1595668856.0,19
1595670056.0,19
1595670056.0,19
1595670056.0,19
1595670656.0,19
1595670656.0,19
1595670656.0,19
1595671856.0,19
1595671856.0,19
1595671856.0,19
1595672456.0,19
1595672456.0,19
1595672456.0,19
1595673056.0,19
1595673056.0,19
1595673056.0,19
1595675455.0,20
1595675455.0,20
1595675455.0,20
1595676055.0,20
1595676055.0,20
1595676055.0,20
1595676655.0,20
1595676655.0,20
1595676655.0,20
1595677855.0,20
1595677855.0,20
1595677855.0,20
1595678454.0,20
1595678454.0,20
1595678454.0,20
1595679054.0,20
1595679054.0,20
1595679054.0,20
1595679654.0,20
1595679654.0,20
1595679654.0,20
1595680254.0,20
1595680254.0,20
1595680254.0,20
1595680854.0,20
1595680854.0,20
1595680854.0,20
1595683254.0,20
1595683254.0,20
1595683254.0,20
1595685053.0,20
1595685053.0,20
1595685053.0,20
1595685653.0,20
1595685653.0,20
1595685653.0,20
1595686253.0,20
1595686253.0,20
1595686253.0,20
1595687453.0,20
1595687453.0,20
1595687453.0,20
1595688053.0,20
1595688053.0,20
1595688053.0,20
1595688653.0,20
1595688653.0,20
1595688653.0,20
1595689852.0,20
1595689852.0,20
1595689852.0,20
1595690452.0,20
1595690452.0,20
1595690452.0,20
1595691052.0,20
1595691052.0,20
1595691052.0,20
1595692252.0,20
1595692252.0,20
1595692252.0,20
1595692852.0,20
1595692852.0,20
1595692852.0,20
1595693452.0,20
1595693452.0,20
1595693452.0,20
1595694052.0,20
1595694052.0,20
1595694052.0,20
1595694651.0,20
1595694651.0,20
1595694651.0,20
1595695251.0,20
1595695251.0,20
1595695251.0,20
1595696451.0,20
1595696451.0,20
1595696451.0,20
1595697051.0,21
1595697051.0,21
1595697051.0,21
1595697651.0,21
1595697651.0,21
1595697651.0,21
1595698251.0,21
1595698251.0,21
1595698251.0,21
1595699450.0,20
1595699450.0,20
1595699450.0,20
1595700050.0,20
1595700050.0,20
1595700050.0,20
1595702450.0,21
1595702450.0,21
1595702450.0,21
1595704250.0,21
1595704250.0,21
1595704250.0,21
1595704849.0,21
1595704849.0,21
1595704849.0,21
1595706049.0,21
1595706049.0,21
1595706049.0,21
1595707249.0,21
1595707249.0,21
1595707249.0,21
1595707849.0,21
1595707849.0,21
1595707849.0,21
1595709049.0,21
1595709049.0,21
1595709049.0,21
1595709649.0,21
1595709649.0,21
1595709649.0,21
1595710248.0,21
1595710248.0,21
1595710248.0,21
1595711448.0,21
1595711448.0,21
1595711448.0,21
1595712048.0,21
1595712048.0,21
1595712048.0,21
1595712648.0,21
1595712648.0,21
1595712648.0,21
1595713848.0,21
1595713848.0,21
1595713848.0,21
1595714448.0,21
1595714448.0,21
1595714448.0,21
1595716247.0,21
1595716247.0,21
1595716247.0,21
1595716847.0,21
1595716847.0,21
1595716847.0,21
1595717447.0,21
1595717447.0,21
1595717447.0,21
1595718047.0,21
1595718047.0,21
1595718047.0,21
1595718647.0,21
1595718647.0,21
1595718647.0,21
1595719247.0,21
1595719247.0,21
1595719247.0,21
1595721046.0,21
1595721046.0,21
1595721046.0,21
1595721646.0,21
1595721646.0,21
1595721646.0,21
1595722246.0,21
1595722246.0,21
1595722246.0,21
1595722846.0,21
1595722846.0,21
1595722846.0,21
1595723446.0,21
1595723446.0,21
1595723446.0,21
1595724046.0,21
1595724046.0,21
1595724046.0,21
1595725845.0,21
1595725845.0,21
1595725845.0,21
1595726445.0,21
1595726445.0,21
1595726445.0,21
1595727045.0,21
1595727045.0,21
1595727045.0,21
1595727645.0,21
1595727645.0,21
1595727645.0,21
1595728245.0,21
1595728245.0,21
1595728245.0,21
1595728845.0,21
1595728845.0,21
1595728845.0,21
1595730645.0,22
1595730645.0,22
1595730645.0,22
1595731244.0,22
1595731244.0,22
1595731244.0,22
1595732444.0,22
1595732444.0,22
1595732444.0,22
1595733044.0,22
1595733044.0,22
1595733044.0,22
1595734844.0,22
1595734844.0,22
1595734844.0,22
1595735444.0,22
1595735444.0,22
1595735444.0,22
1595736043.0,22
1595736043.0,22
1595736043.0,22
1595737243.0,22
1595737243.0,22
1595737243.0,22
1595737843.0,22
1595737843.0,22
1595737843.0,22
1595739043.0,22
1595739043.0,22
1595739043.0,22
1595740842.0,22
1595740842.0,22
1595740842.0,22
1595742042.0,22
1595742042.0,22
1595742042.0,22
1595742642.0,22
1595742642.0,22
1595742642.0,22
1595743242.0,22
1595743242.0,22
1595743242.0,22
1595744442.0,22
1595744442.0,22
1595744442.0,22
1595745641.0,22
1595745641.0,22
1595745641.0,22
1595747441.0,22
1595747441.0,22
1595747441.0,22
1595748041.0,22
1595748041.0,22
1595748041.0,22
1595749841.0,22
1595749841.0,22
1595749841.0,22
1595750441.0,22
1595750441.0,22
1595750441.0,22
1595751040.0,22
1595751040.0,22
1595751040.0,22
1595752240.0,22
1595752240.0,22
1595752240.0,22
1595752840.0,22
1595752840.0,22
1595752840.0,22
1595754640.0,22
1595754640.0,22
1595754640.0,22
1595755240.0,22
1595755240.0,22
1595755240.0,22
1595755840.0,22
1595755840.0,22
1595755840.0,22
1595756439.0,22
1595756439.0,22
1595756439.0,22
1595757039.0,22
1595757039.0,22
1595757039.0,22
1595757639.0,22
1595757639.0,22
1595757639.0,22
1595758239.0,22
1595758239.0,22
1595758239.0,22
1595759439.0,23
1595759439.0,23
1595759439.0,23
1595760039.0,23
1595760039.0,23
1595760039.0,23
1595760639.0,23
1595760639.0,23
1595760639.0,23
1595761239.0,23
1595761239.0,23
1595761239.0,23
1595761838.0,23
1595761838.0,23
1595761838.0,23
1595762438.0,23
1595762438.0,23
1595762438.0,23
1595763038.0,23
1595763038.0,23
1595763038.0,23
1595764838.0,23
1595764838.0,23
1595764838.0,23
1595765438.0,23
1595765438.0,23
1595765438.0,23
1595766637.0,23
1595766637.0,23
1595766637.0,23
1595767237.0,23
1595767237.0,23
1595767237.0,23
1595767837.0,23
1595767837.0,23
1595767837.0,23
1595769037.0,23
1595769037.0,23
1595769037.0,23
1595769637.0,23
1595769637.0,23
1595769637.0,23
1595770836.0,23
1595770836.0,23
1595770836.0,23
1595771436.0,23
1595771436.0,23
1595771436.0,23
1595772036.0,23
1595772036.0,23
1595772036.0,23
1595773836.0,23
1595773836.0,23
1595773836.0,23
1595774436.0,23
1595774436.0,23
1595774436.0,23
1595776235.0,23
1595776235.0,23
1595776235.0,23
1595776835.0,23
1595776835.0,23
1595776835.0,23
1595778035.0,23
1595778035.0,23
1595778035.0,23
1595779235.0,24
1595779235.0,24
1595779235.0,24
1595780435.0,23
1595780435.0,23
1595780435.0,23
1595781034.0,23
1595781034.0,23
1595781034.0,23
1595781634.0,24
1595781634.0,24
1595781634.0,24
1595782834.0,24
1595782834.0,24
1595782834.0,24
1595783434.0,24
1595783434.0,24
1595783434.0,24
1595784034.0,24
1595784034.0,24
1595784034.0,24
1595785833.0,24
1595785833.0,24
1595785833.0,24
1595787633.0,24
1595787633.0,24
1595787633.0,24
1595788233.0,24
1595788233.0,24
1595788233.0,24
1595788833.0,24
1595788833.0,24
1595788833.0,24
1595790632.0,24
1595790632.0,24
1595790632.0,24
1595791232.0,24
1595791232.0,24
1595791232.0,24
1595793632.0,24
1595793632.0,24
1595793632.0,24
1595795431.0,24
1595795431.0,24
1595795431.0,24
1595796031.0,24
1595796031.0,24
1595796031.0,24
1595797831.0,24
1595797831.0,24
1595797831.0,24
1595798431.0,24
1595798431.0,24
1595798431.0,24
1595800230.0,24
1595800230.0,24
1595800230.0,24
1595801430.0,24
1595801430.0,24
1595801430.0,24
1595802030.0,24
1595802030.0,24
1595802030.0,24
1595802630.0,24
1595802630.0,24
1595802630.0,24
1595803230.0,24
1595803230.0,24
1595803230.0,24
1595803830.0,24
1595803830.0,24
1595803830.0,24
1595805029.0,24
1595805029.0,24
1595805029.0,24
1595805629.0,24
1595805629.0,24
1595805629.0,24
1595806829.0,24
1595806829.0,24
1595806829.0,24
1595807429.0,24
1595807429.0,24
1595807429.0,24
1595808029.0,24
1595808029.0,24
1595808029.0,24
1595809828.0,24
1595809828.0,24
1595809828.0,24
1595810428.0,24
1595810428.0,24
1595810428.0,24
1595811628.0,24
1595811628.0,24
1595811628.0,24
1595812228.0,24
1595812228.0,24
1595812228.0,24
1595812828.0,24
1595812828.0,24
1595812828.0,24
1595813428.0,24
1595813428.0,24
1595813428.0,24
1595814628.0,24
1595814628.0,24
1595814628.0,24
1595815228.0,24
1595815228.0,24
1595815228.0,24
1595815827.0,24
1595815827.0,24
1595815827.0,24
1595817027.0,24
1595817027.0,24
1595817027.0,24
1595817627.0,24
1595817627.0,24
1595817627.0,24
1595818227.0,24
1595818227.0,24
1595818227.0,24
1595818827.0,24
1595818827.0,24
1595818827.0,24
1595819427.0,24
1595819427.0,24
1595819427.0,24
1595820027.0,24
1595820027.0,24
1595820027.0,24
1595821226.0,24
1595821226.0,24
1595821226.0,24
1595822426.0,24
1595822426.0,24
1595822426.0,24
1595823626.0,24
1595823626.0,24
1595823626.0,24
1595824826.0,24
1595824826.0,24
1595824826.0,24
1595825425.0,24
1595825425.0,24
1595825425.0,24
1595826025.0,24
1595826025.0,24
1595826025.0,24
1595827225.0,24
1595827225.0,24
1595827225.0,24
1595827825.0,24
1595827825.0,24
1595827825.0,24
1595829025.0,24
1595829025.0,24
1595829025.0,24
1595829625.0,24
1595829625.0,24
1595829625.0,24
1595830824.0,24
1595830824.0,24
1595830824.0,24
1595831424.0,24
1595831424.0,24
1595831424.0,24
1595832024.0,24
1595832024.0,24
1595832024.0,24
1595832624.0,24
1595832624.0,24
1595832624.0,24
1595833824.0,24
1595833824.0,24
1595833824.0,24
1595834424.0,24
1595834424.0,24
1595834424.0,24
1595835023.0,24
1595835023.0,24
1595835023.0,24
1595835623.0,24
1595835623.0,24
1595835623.0,24
1595836223.0,24
1595836223.0,24
1595836223.0,24
1595836823.0,24
1595836823.0,24
1595836823.0,24
1595837423.0,24
1595837423.0,24
1595837423.0,24
1595838023.0,24
1595838023.0,24
1595838023.0,24
1595838623.0,24
1595838623.0,24
1595838623.0,24
1595839223.0,24
1595839223.0,24
1595839223.0,24
1595841622.0,24
1595841622.0,24
1595841622.0,24
1595842222.0,24
1595842222.0,24
1595842222.0,24
1595843422.0,24
1595843422.0,24
1595843422.0,24
1595844022.0,24
1595844022.0,24
1595844022.0,24
1595844622.0,25
1595844622.0,25
1595844622.0,25
1595845221.0,25
1595845221.0,25
1595845221.0,25
1595845821.0,24
1595845821.0,24
1595845821.0,24
1595847021.0,25
1595847021.0,25
1595847021.0,25
1595847621.0,25
1595847621.0,25
1595847621.0,25
1595848221.0,25
1595848221.0,25
1595848221.0,25
1595849421.0,25
1595849421.0,25
1595849421.0,25
1595850021.0,25
1595850021.0,25
1595850021.0,25
1595851220.0,25
1595851220.0,25
1595851220.0,25
1595853020.0,25
1595853020.0,25
1595853020.0,25
1595854220.0,25
1595854220.0,25
1595854220.0,25
1595854820.0,25
1595854820.0,25
1595854820.0,25
1595855419.0,25
1595855419.0,25
1595855419.0,25
1595856019.0,25
1595856019.0,25
1595856019.0,25
1595857819.0,25
1595857819.0,25
1595857819.0,25
1595858419.0,25
1595858419.0,25
1595858419.0,25
1595859019.0,25
1595859019.0,25
1595859019.0,25
1595859619.0,25
1595859619.0,25
1595859619.0,25
1595860219.0,25
1595860219.0,25
1595860219.0,25
1595860818.0,25
1595860818.0,25
1595860818.0,25
1595861418.0,25
1595861418.0,25
1595861418.0,25
1595862618.0,25
1595862618.0,25
1595862618.0,25
1595865617.0,25
1595865617.0,25
1595865617.0,25
1595866217.0,25
1595866217.0,25
1595866217.0,25
1595867417.0,26
1595867417.0,26
1595867417.0,26
1595868017.0,26
1595868017.0,26
1595868017.0,26
1595869217.0,26
1595869217.0,26
1595869217.0,26
1595870416.0,26
1595870416.0,26
1595870416.0,26
1595871016.0,26
1595871016.0,26
1595871016.0,26
1595872216.0,26
1595872216.0,26
1595872216.0,26
1595872816.0,26
1595872816.0,26
1595872816.0,26
1595875215.0,26
1595875215.0,26
1595875215.0,26
1595877015.0,26
1595877015.0,26
1595877015.0,26
1595877615.0,26
1595877615.0,26
1595877615.0,26
1595878215.0,26
1595878215.0,26
1595878215.0,26
1595878815.0,26
1595878815.0,26
1595878815.0,26
1595879414.0,26
1595879414.0,26
1595879414.0,26
1595880014.0,26
1595880014.0,26
1595880014.0,26
1595880614.0,26
1595880614.0,26
1595880614.0,26
1595881814.0,26
1595881814.0,26
1595881814.0,26
1595884214.0,26
1595884214.0,26
1595884214.0,26
1595884814.0,26
1595884814.0,26
1595884814.0,26
1595885413.0,26
1595885413.0,26
1595885413.0,26
1595886613.0,27
1595886613.0,27
1595886613.0,27
1595887213.0,27
1595887213.0,27
1595887213.0,27
1595887813.0,26
1595887813.0,26
1595887813.0,26
1595888413.0,26
1595888413.0,26
1595888413.0,26
1595889612.0,26
1595889612.0,26
1595889612.0,26
1595891412.0,27
1595891412.0,27
1595891412.0,27
1595893812.0,27
1595893812.0,27
1595893812.0,27
1595894412.0,27
1595894412.0,27
1595894412.0,27
1595895611.0,27
1595895611.0,27
1595895611.0,27
1595896211.0,27
1595896211.0,27
1595896211.0,27
1595896811.0,27
1595896811.0,27
1595896811.0,27
1595898011.0,27
1595898011.0,27
1595898011.0,27
1595899210.0,27
1595899210.0,27
1595899210.0,27
1595901010.0,27
1595901010.0,27
1595901010.0,27
1595901610.0,27
1595901610.0,27
1595901610.0,27
1595902810.0,27
1595902810.0,27
1595902810.0,27
1595903410.0,27
1595903410.0,27
1595903410.0,27
1595904010.0,27
1595904010.0,27
1595904010.0,27
1595906409.0,27
1595906409.0,27
1595906409.0,27
1595908209.0,27
1595908209.0,27
1595908209.0,27
1595908809.0,27
1595908809.0,27
1595908809.0,27
1595909409.0,27
1595909409.0,27
1595909409.0,27
1595912408.0,27
1595912408.0,27
1595912408.0,27
1595913008.0,27
1595913008.0,27
1595913008.0,27
1595913608.0,27
1595913608.0,27
1595913608.0,27
1595915407.0,27
1595915407.0,27
1595915407.0,27
1595916007.0,27
1595916007.0,27
1595916007.0,27
1595916607.0,27
1595916607.0,27
1595916607.0,27
1595917207.0,27
1595917207.0,27
1595917207.0,27
1595918407.0,27
1595918407.0,27
1595918407.0,27
1595920206.0,27
1595920206.0,27
1595920206.0,27
1595920806.0,27
1595920806.0,27
1595920806.0,27
1595921406.0,27
1595921406.0,27
1595921406.0,27
1595922606.0,28
1595922606.0,28
1595922606.0,28
1595923206.0,28
1595923206.0,28
1595923206.0,28
1595923805.0,28
1595923805.0,28
1595923805.0,28
1595924405.0,28
1595924405.0,28
1595924405.0,28
1595925005.0,28
1595925005.0,28
1595925005.0,28
1595925605.0,28
1595925605.0,28
1595925605.0,28
1595928004.0,28
1595928004.0,28
1595928004.0,28
1595929804.0,28
1595929804.0,28
1595929804.0,28
1595930404.0,28
1595930404.0,28
1595930404.0,28
1595931004.0,28
1595931004.0,28
1595931004.0,28
1595932204.0,28
1595932204.0,28
1595932204.0,28
1595932803.0,28
1595932803.0,28
1595932803.0,28
1595934003.0,28
1595934003.0,28
1595934003.0,28
1595934603.0,28
1595934603.0,28
1595934603.0,28
1595935203.0,28
1595935203.0,28
1595935203.0,28
1595936403.0,28
1595936403.0,28
1595936403.0,28
1595937603.0,28
1595937603.0,28
1595937603.0,28
1595938202.0,28
1595938202.0,28
1595938202.0,28
1595939402.0,28
1595939402.0,28
1595939402.0,28
1595940602.0,28
1595940602.0,28
1595940602.0,28
1595941202.0,28
1595941202.0,28
1595941202.0,28
1595941802.0,28
1595941802.0,28
1595941802.0,28
1595942401.0,28
1595942401.0,28
1595942401.0,28
1595944201.0,28
1595944201.0,28
1595944201.0,28
1595944801.0,28
1595944801.0,28
1595944801.0,28
1595945401.0,28
1595945401.0,28
1595945401.0,28
1595946001.0,28
1595946001.0,28
1595946001.0,28
1595946601.0,29
1595946601.0,29
1595946601.0,29
1595947201.0,29
1595947201.0,29
1595947201.0,29
1595948400.0,29
1595948400.0,29
1595948400.0,29
1595949000.0,29
1595949000.0,29
1595949000.0,29
1595949600.0,29
1595949600.0,29
1595949600.0,29
1595952000.0,29
1595952000.0,29
1595952000.0,29
1595953799.0,29
1595953799.0,29
1595953799.0,29
1595956799.0,29
1595956799.0,29
1595956799.0,29
1595957399.0,29
1595957399.0,29
1595957399.0,29
1595958598.0,29
1595958598.0,29
1595958598.0,29
1595959198.0,29
1595959198.0,29
1595959198.0,29
1595961598.0,29
1595961598.0,29
1595961598.0,29
1595962798.0,29
1595962798.0,29
1595962798.0,29
1595963397.0,29
1595963397.0,29
1595963397.0,29
1595963997.0,29
1595963997.0,29
1595963997.0,29
1595966397.0,29
1595966397.0,29
1595966397.0,29
1595968197.0,29
1595968197.0,29
1595968197.0,29
1595971196.0,30
1595971196.0,30
1595971196.0,30
1595971796.0,30
1595971796.0,30
1595971796.0,30
1595972996.0,30
1595972996.0,30
1595972996.0,30
1595973596.0,30
1595973596.0,30
1595973596.0,30
1595975395.0,30
1595975395.0,30
1595975395.0,30
1595975995.0,30
1595975995.0,30
1595975995.0,30
1595977195.0,30
1595977195.0,30
1595977195.0,30
1595977795.0,30
1595977795.0,30
1595977795.0,30
1595978395.0,30
1595978395.0,30
1595978395.0,30
1595979594.0,30
1595979594.0,30
1595979594.0,30
1595980194.0,30
1595980194.0,30
1595980194.0,30
1595981394.0,30
1595981394.0,30
1595981394.0,30
1595982594.0,30
1595982594.0,30
1595982594.0,30
1595983194.0,30
1595983194.0,30
1595983194.0,30
1595984393.0,30
1595984393.0,30
1595984393.0,30
1595985593.0,30
1595985593.0,30
1595985593.0,30
1595986193.0,30
1595986193.0,30
1595986193.0,30
