time,soil_moisture
1595536246.0,277533
1595536246.0,277533
1595536846.0,277533
1595536846.0,277533
1595536846.0,277533
1595537446.0,277533
1595537446.0,277533
1595537446.0,277533
1595538046.0,277533
1595538046.0,277533
1595538046.0,277533
1595538645.0,277533
1595538645.0,277533
1595538645.0,277533
1595539245.0,288809
1595539245.0,288809
1595539245.0,288809
1595539845.0,289436
1595539845.0,289436
1595539845.0,289436
1595540445.0,289436
1595540445.0,289436
1595540445.0,289436
1595541045.0,289436
1595541045.0,289436
1595541045.0,289436
1595541645.0,288809
1595541645.0,288809
1595541645.0,288809
1595542245.0,289436
1595542245.0,289436
1595542245.0,289436
1595542845.0,288809
1595542845.0,288809
1595542845.0,288809
1595543444.0,288809
1595543444.0,288809
1595543444.0,288809
1595544044.0,289436
1595544044.0,289436
1595544044.0,289436
1595544644.0,288809
1595544644.0,288809
1595544644.0,288809
1595545244.0,288809
1595545244.0,288809
1595545244.0,288809
1595545844.0,289436
1595545844.0,289436
1595545844.0,289436
1595546445.0,289436
1595546445.0,289436
1595546445.0,289436
1595547044.0,300713
1595547044.0,300713
1595547044.0,300713
1595547644.0,300713
1595547644.0,300713
1595547644.0,300713
1595548244.0,300713
1595548244.0,300713
1595548244.0,300713
1595548844.0,300713
1595548844.0,300713
1595548844.0,300713
1595549443.0,300713
1595549443.0,300713
1595549443.0,300713
1595550643.0,300713
1595550643.0,300713
1595550643.0,300713
1595551243.0,300713
1595551243.0,300713
1595551243.0,300713
1595551843.0,300713
1595551843.0,300713
1595551843.0,300713
1595553043.0,300713
1595553043.0,300713
1595553043.0,300713
1595553643.0,300713
1595553643.0,300713
1595553643.0,300713
1595554242.0,300713
1595554242.0,300713
1595554242.0,300713
1595554842.0,300713
1595554842.0,300713
1595554842.0,300713
1595555442.0,300713
1595555442.0,300713
1595555442.0,300713
1595556042.0,311989
1595556042.0,311989
1595556042.0,311989
1595556642.0,311989
1595556642.0,311989
1595556642.0,311989
1595557242.0,311989
1595557242.0,311989
1595557242.0,311989
1595557842.0,311989
1595557842.0,311989
1595557842.0,311989
1595558441.0,311989
1595558441.0,311989
1595558441.0,311989
1595559041.0,311989
1595559041.0,311989
1595559041.0,311989
1595560241.0,311989
1595560241.0,311989
1595560241.0,311989
1595560841.0,311989
1595560841.0,311989
1595560841.0,311989
1595562041.0,311989
1595562041.0,311989
1595562041.0,311989
1595562641.0,311989
1595562641.0,311989
1595562641.0,311989
1595563241.0,311989
1595563241.0,311989
1595563241.0,311989
1595563840.0,311989
1595563840.0,311989
1595563840.0,311989
1595565040.0,323893
1595565040.0,323893
1595565040.0,323893
1595565640.0,323266
1595565640.0,323266
1595565640.0,323266
1595566840.0,323893
1595566840.0,323893
1595566840.0,323893
1595567440.0,323893
1595567440.0,323893
1595567440.0,323893
1595568040.0,323893
1595568040.0,323893
1595568040.0,323893
1595569839.0,323266
1595569839.0,323266
1595569839.0,323266
1595570439.0,323893
1595570439.0,323893
1595570439.0,323893
1595571039.0,323266
1595571039.0,323266
1595571039.0,323266
1595571639.0,323266
1595571639.0,323266
1595571639.0,323266
1595572239.0,323893
1595572239.0,323893
1595572239.0,323893
1595573439.0,323893
1595573439.0,323893
1595573439.0,323893
1595574638.0,323893
1595574638.0,323893
1595574638.0,323893
1595575238.0,289436
1595575238.0,289436
1595575238.0,289436
1595575838.0,207993
1595575838.0,207993
1595575838.0,207993
1595576438.0,184813
1595576438.0,184813
1595576438.0,184813
1595577038.0,173536
1595577038.0,173536
1595577038.0,173536
1595577638.0,161633
1595577638.0,161633
1595577638.0,161633
1595578238.0,161633
1595578238.0,161633
1595578238.0,161633
1595578838.0,150356
1595578838.0,150356
1595578838.0,150356
1595579438.0,150356
1595579438.0,150356
1595579438.0,150356
1595580037.0,150356
1595580037.0,150356
1595580037.0,150356
1595580637.0,150356
1595580637.0,150356
1595580637.0,150356
1595581237.0,150356
1595581237.0,150356
1595581237.0,150356
1595581837.0,150356
1595581837.0,150356
1595581837.0,150356
1595582437.0,150356
1595582437.0,150356
1595582437.0,150356
1595583637.0,150356
1595583637.0,150356
1595583637.0,150356
1595584237.0,150356
1595584237.0,150356
1595584237.0,150356
1595584836.0,150356
1595584836.0,150356
1595584836.0,150356
1595585436.0,150356
1595585436.0,150356
1595585436.0,150356
1595586036.0,150356
1595586036.0,150356
1595586036.0,150356
1595586636.0,150356
1595586636.0,150356
1595586636.0,150356
1595587236.0,150356
1595587236.0,150356
1595587236.0,150356
1595587836.0,150356
1595587836.0,150356
1595587836.0,150356
1595588436.0,150356
1595588436.0,150356
1595588436.0,150356
1595589036.0,150356
1595589036.0,150356
1595589036.0,150356
1595589635.0,150356
1595589635.0,150356
1595589635.0,150356
1595590235.0,150356
1595590235.0,150356
1595590235.0,150356
1595590835.0,150356
1595590835.0,150356
1595590835.0,150356
1595591435.0,150356
1595591435.0,150356
1595591435.0,150356
1595592035.0,150356
1595592035.0,150356
1595592035.0,150356
1595592635.0,150356
1595592635.0,150356
1595592635.0,150356
1595593235.0,150356
1595593235.0,150356
1595593235.0,150356
1595593834.0,150356
1595593834.0,150356
1595593834.0,150356
1595594434.0,150356
1595594434.0,150356
1595594434.0,150356
1595595034.0,162259
1595595034.0,162259
1595595034.0,162259
1595595634.0,162259
1595595634.0,162259
1595595634.0,162259
1595596234.0,161633
1595596234.0,161633
1595596234.0,161633
1595596834.0,162259
1595596834.0,162259
1595596834.0,162259
1595597434.0,162259
1595597434.0,162259
1595597434.0,162259
1595598034.0,161633
1595598034.0,161633
1595598034.0,161633
1595598633.0,162259
1595598633.0,162259
1595598633.0,162259
1595599233.0,12
1595599233.0,12
1595599233.0,12
1595599833.0,12
1595599833.0,12
1595599833.0,12
1595600433.0,12
1595600433.0,12
1595600433.0,12
1595601033.0,12
1595601033.0,12
1595601033.0,12
1595602233.0,12
1595602233.0,12
1595602233.0,12
1595602833.0,12
1595602833.0,12
1595602833.0,12
1595603432.0,12
1595603432.0,12
1595603432.0,12
1595604032.0,12
1595604032.0,12
1595604032.0,12
1595604632.0,12
1595604632.0,12
1595604632.0,12
1595605232.0,12
1595605232.0,12
1595605232.0,12
1595605832.0,12
1595605832.0,12
1595605832.0,12
1595606432.0,12
1595606432.0,12
1595606432.0,12
1595607032.0,12
1595607032.0,12
1595607032.0,12
1595607632.0,12
1595607632.0,12
1595607632.0,12
1595608232.0,13
1595608232.0,13
1595608232.0,13
1595608831.0,13
1595608831.0,13
1595608831.0,13
1595609431.0,13
1595609431.0,13
1595609431.0,13
1595610031.0,13
1595610031.0,13
1595610031.0,13
1595610631.0,13
1595610631.0,13
1595610631.0,13
1595611231.0,13
1595611231.0,13
1595611231.0,13
1595611831.0,13
1595611831.0,13
1595611831.0,13
1595613031.0,13
1595613031.0,13
1595613031.0,13
1595613630.0,13
1595613630.0,13
1595613630.0,13
1595614230.0,13
1595614230.0,13
1595614230.0,13
1595614830.0,13
1595614830.0,13
1595614830.0,13
1595615430.0,13
1595615430.0,13
1595615430.0,13
1595616630.0,13
1595616630.0,13
1595616630.0,13
1595617230.0,13
1595617230.0,13
1595617230.0,13
1595617829.0,13
1595617829.0,13
1595617829.0,13
1595618429.0,13
1595618429.0,13
1595618429.0,13
1595619029.0,13
1595619029.0,13
1595619029.0,13
1595619629.0,14
1595619629.0,14
1595619629.0,14
1595620229.0,14
1595620229.0,14
1595620229.0,14
1595620829.0,14
1595620829.0,14
1595620829.0,14
1595621429.0,14
1595621429.0,14
1595621429.0,14
1595622029.0,14
1595622029.0,14
1595622029.0,14
1595622628.0,14
1595622628.0,14
1595622628.0,14
1595623228.0,14
1595623228.0,14
1595623228.0,14
1595624428.0,14
1595624428.0,14
1595624428.0,14
1595625028.0,14
1595625028.0,14
1595625028.0,14
1595625628.0,14
1595625628.0,14
1595625628.0,14
1595626228.0,14
1595626228.0,14
1595626228.0,14
1595626828.0,14
1595626828.0,14
1595626828.0,14
1595627427.0,14
1595627427.0,14
1595627427.0,14
1595628027.0,14
1595628027.0,14
1595628027.0,14
1595628627.0,14
1595628627.0,14
1595628627.0,14
1595629227.0,14
1595629227.0,14
1595629227.0,14
1595629827.0,14
1595629827.0,14
1595629827.0,14
1595630427.0,15
1595630427.0,15
1595630427.0,15
1595631027.0,15
1595631027.0,15
1595631027.0,15
1595631627.0,15
1595631627.0,15
1595631627.0,15
1595632826.0,15
1595632826.0,15
1595632826.0,15
1595633426.0,15
1595633426.0,15
1595633426.0,15
1595634026.0,15
1595634026.0,15
1595634026.0,15
1595634626.0,15
1595634626.0,15
1595634626.0,15
1595635226.0,15
1595635226.0,15
1595635226.0,15
1595635826.0,15
1595635826.0,15
1595635826.0,15
1595636426.0,15
1595636426.0,15
1595636426.0,15
1595637026.0,15
1595637026.0,15
1595637026.0,15
1595637625.0,15
1595637625.0,15
1595637625.0,15
1595638225.0,15
1595638225.0,15
1595638225.0,15
1595639425.0,16
1595639425.0,16
1595639425.0,16
1595640025.0,16
1595640025.0,16
1595640025.0,16
1595640625.0,16
1595640625.0,16
1595640625.0,16
1595641225.0,16
1595641225.0,16
1595641225.0,16
1595641825.0,16
1595641825.0,16
1595641825.0,16
1595642424.0,16
1595642424.0,16
1595642424.0,16
1595643024.0,16
1595643024.0,16
1595643024.0,16
1595643623.0,16
1595643623.0,16
1595643623.0,16
1595644223.0,16
1595644223.0,16
1595644223.0,16
1595644823.0,16
1595644823.0,16
1595644823.0,16
1595645423.0,16
1595645423.0,16
1595645423.0,16
1595646024.0,16
1595646024.0,16
1595646024.0,16
1595646623.0,16
1595646623.0,16
1595646623.0,16
1595647223.0,17
1595647223.0,17
1595647223.0,17
1595649023.0,17
1595649023.0,17
1595649023.0,17
1595649623.0,17
1595649623.0,17
1595649623.0,17
1595650223.0,17
1595650223.0,17
1595650223.0,17
1595650823.0,17
1595650823.0,17
1595650823.0,17
1595651422.0,17
1595651422.0,17
1595651422.0,17
1595652022.0,17
1595652022.0,17
1595652022.0,17
1595652622.0,17
1595652622.0,17
1595652622.0,17
1595653222.0,17
1595653222.0,17
1595653222.0,17
1595653822.0,17
1595653822.0,17
1595653822.0,17
1595654422.0,17
1595654422.0,17
1595654422.0,17
1595655022.0,17
1595655022.0,17
1595655022.0,17
1595655622.0,17
1595655622.0,17
1595655622.0,17
1595656221.0,18
1595656221.0,18
1595656221.0,18
1595656821.0,18
1595656821.0,18
1595656821.0,18
1595657421.0,18
1595657421.0,18
1595657421.0,18
1595658021.0,18
1595658021.0,18
1595658021.0,18
1595658621.0,18
1595658621.0,18
1595658621.0,18
1595659821.0,18
1595659821.0,18
1595659821.0,18
1595661021.0,18
1595661021.0,18
1595661021.0,18
1595661620.0,18
1595661620.0,18
1595661620.0,18
1595663420.0,19
1595663420.0,19
1595663420.0,19
1595664020.0,19
1595664020.0,19
1595664020.0,19
1595664620.0,19
1595664620.0,19
1595664620.0,19
1595665220.0,19
1595665220.0,19
1595665220.0,19
1595665820.0,19
1595665820.0,19
1595665820.0,19
1595666419.0,19
1595666419.0,19
1595666419.0,19
1595667019.0,19
1595667019.0,19
1595667019.0,19
1595667619.0,20
1595667619.0,20
1595667619.0,20
1595668219.0,20
1595668219.0,20
1595668219.0,20
1595668819.0,20
1595668819.0,20
1595668819.0,20
1595669419.0,20
1595669419.0,20
1595669419.0,20
1595670019.0,20
1595670019.0,20
1595670019.0,20
1595670618.0,20
1595670618.0,20
1595670618.0,20
1595671218.0,20
1595671218.0,20
1595671218.0,20
1595671818.0,20
1595671818.0,20
1595671818.0,20
1595672418.0,21
1595672418.0,21
1595672418.0,21
1595673018.0,21
1595673018.0,21
1595673018.0,21
1595673618.0,21
1595673618.0,21
1595673618.0,21
1595674218.0,21
1595674218.0,21
1595674218.0,21
1595674818.0,21
1595674818.0,21
1595674818.0,21
1595675417.0,21
1595675417.0,21
1595675417.0,21
1595676017.0,21
1595676017.0,21
1595676017.0,21
1595677817.0,22
1595677817.0,22
1595677817.0,22
1595678417.0,22
1595678417.0,22
1595678417.0,22
1595679017.0,22
1595679017.0,22
1595679017.0,22
1595679617.0,22
1595679617.0,22
1595679617.0,22
1595680217.0,23
1595680217.0,23
1595680217.0,23
1595680816.0,23
1595680816.0,23
1595680816.0,23
1595682016.0,23
1595682016.0,23
1595682016.0,23
1595682616.0,23
1595682616.0,23
1595682616.0,23
1595683216.0,23
1595683216.0,23
1595683216.0,23
1595683816.0,23
1595683816.0,23
1595683816.0,23
1595684416.0,23
1595684416.0,23
1595684416.0,23
1595685015.0,24
1595685015.0,24
1595685015.0,24
1595685615.0,23
1595685615.0,23
1595685615.0,23
1595686215.0,23
1595686215.0,23
1595686215.0,23
1595686815.0,23
1595686815.0,23
1595686815.0,23
1595687415.0,23
1595687415.0,23
1595687415.0,23
1595688015.0,23
1595688015.0,23
1595688015.0,23
1595688615.0,23
1595688615.0,23
1595688615.0,23
1595689215.0,24
1595689215.0,24
1595689215.0,24
1595690414.0,24
1595690414.0,24
1595690414.0,24
1595691014.0,24
1595691014.0,24
1595691014.0,24
1595691614.0,24
1595691614.0,24
1595691614.0,24
1595692214.0,25
1595692214.0,25
1595692214.0,25
1595692814.0,25
1595692814.0,25
1595692814.0,25
1595693414.0,25
1595693414.0,25
1595693414.0,25
1595694014.0,25
1595694014.0,25
1595694014.0,25
1595694614.0,25
1595694614.0,25
1595694614.0,25
1595695213.0,25
1595695213.0,25
1595695213.0,25
1595695813.0,25
1595695813.0,25
1595695813.0,25
1595696413.0,25
1595696413.0,25
1595696413.0,25
1595697013.0,26
1595697013.0,26
1595697013.0,26
1595697613.0,26
1595697613.0,26
1595697613.0,26
1595698213.0,26
1595698213.0,26
1595698213.0,26
1595698813.0,26
1595698813.0,26
1595698813.0,26
1595699413.0,26
1595699413.0,26
1595699413.0,26
1595700012.0,26
1595700012.0,26
1595700012.0,26
1595700612.0,26
1595700612.0,26
1595700612.0,26
1595701212.0,27
1595701212.0,27
1595701212.0,27
1595701812.0,27
1595701812.0,27
1595701812.0,27
1595703012.0,27
1595703012.0,27
1595703012.0,27
1595703612.0,27
1595703612.0,27
1595703612.0,27
1595704212.0,27
1595704212.0,27
1595704212.0,27
1595704811.0,27
1595704811.0,27
1595704811.0,27
1595705411.0,27
1595705411.0,27
1595705411.0,27
1595706011.0,27
1595706011.0,27
1595706011.0,27
1595706611.0,28
1595706611.0,28
1595706611.0,28
1595707211.0,28
1595707211.0,28
1595707211.0,28
1595707811.0,28
1595707811.0,28
1595707811.0,28
1595709011.0,28
1595709011.0,28
1595709011.0,28
1595709610.0,28
1595709610.0,28
1595709610.0,28
1595710210.0,28
1595710210.0,28
1595710210.0,28
1595710810.0,28
1595710810.0,28
1595710810.0,28
1595711410.0,28
1595711410.0,28
1595711410.0,28
1595712010.0,28
1595712010.0,28
1595712010.0,28
1595712610.0,28
1595712610.0,28
1595712610.0,28
1595713210.0,28
1595713210.0,28
1595713210.0,28
1595713810.0,29
1595713810.0,29
1595713810.0,29
1595714409.0,29
1595714409.0,29
1595714409.0,29
1595715009.0,29
1595715009.0,29
1595715009.0,29
1595715609.0,29
1595715609.0,29
1595715609.0,29
1595716209.0,29
1595716209.0,29
1595716209.0,29
1595716809.0,29
1595716809.0,29
1595716809.0,29
1595717409.0,29
1595717409.0,29
1595717409.0,29
1595718609.0,29
1595718609.0,29
1595718609.0,29
1595719208.0,29
1595719208.0,29
1595719208.0,29
1595719808.0,29
1595719808.0,29
1595719808.0,29
1595720408.0,29
1595720408.0,29
1595720408.0,29
1595721008.0,30
1595721008.0,30
1595721008.0,30
1595721608.0,30
1595721608.0,30
1595721608.0,30
1595722208.0,30
1595722208.0,30
1595722208.0,30
1595722808.0,30
1595722808.0,30
1595722808.0,30
1595723408.0,30
1595723408.0,30
1595723408.0,30
1595724007.0,30
1595724007.0,30
1595724007.0,30
1595724607.0,30
1595724607.0,30
1595724607.0,30
1595725207.0,30
1595725207.0,30
1595725207.0,30
1595725807.0,30
1595725807.0,30
1595725807.0,30
1595726407.0,30
1595726407.0,30
1595726407.0,30
1595727007.0,30
1595727007.0,30
1595727007.0,30
1595727607.0,30
1595727607.0,30
1595727607.0,30
1595728207.0,30
1595728207.0,30
1595728207.0,30
1595728806.0,30
1595728806.0,30
1595728806.0,30
1595729406.0,31
1595729406.0,31
1595729406.0,31
1595730006.0,30
1595730006.0,30
1595730006.0,30
1595730606.0,31
1595730606.0,31
1595730606.0,31
1595731206.0,31
1595731206.0,31
1595731206.0,31
1595731806.0,31
1595731806.0,31
1595731806.0,31
1595732406.0,31
1595732406.0,31
1595732406.0,31
1595733006.0,31
1595733006.0,31
1595733006.0,31
1595733605.0,31
1595733605.0,31
1595733605.0,31
1595734205.0,31
1595734205.0,31
1595734205.0,31
1595734805.0,31
1595734805.0,31
1595734805.0,31
1595735405.0,31
1595735405.0,31
1595735405.0,31
1595736005.0,31
1595736005.0,31
1595736005.0,31
1595736605.0,31
1595736605.0,31
1595736605.0,31
1595737205.0,32
1595737205.0,32
1595737205.0,32
1595738404.0,32
1595738404.0,32
1595738404.0,32
1595739604.0,32
1595739604.0,32
1595739604.0,32
1595740204.0,32
1595740204.0,32
1595740204.0,32
1595740804.0,32
1595740804.0,32
1595740804.0,32
1595741404.0,32
1595741404.0,32
1595741404.0,32
1595742004.0,32
1595742004.0,32
1595742004.0,32
1595742604.0,32
1595742604.0,32
1595742604.0,32
1595743203.0,32
1595743203.0,32
1595743203.0,32
1595743803.0,32
1595743803.0,32
1595743803.0,32
1595744403.0,32
1595744403.0,32
1595744403.0,32
1595745003.0,32
1595745003.0,32
1595745003.0,32
1595745603.0,32
1595745603.0,32
1595745603.0,32
1595746203.0,32
1595746203.0,32
1595746203.0,32
1595746803.0,32
1595746803.0,32
1595746803.0,32
1595747402.0,32
1595747402.0,32
1595747402.0,32
1595748002.0,33
1595748002.0,33
1595748002.0,33
1595748602.0,33
1595748602.0,33
1595748602.0,33
1595749202.0,33
1595749202.0,33
1595749202.0,33
1595749802.0,33
1595749802.0,33
1595749802.0,33
1595750402.0,32
1595750402.0,32
1595750402.0,32
1595751602.0,32
1595751602.0,32
1595751602.0,32
1595752202.0,33
1595752202.0,33
1595752202.0,33
1595752801.0,33
1595752801.0,33
1595752801.0,33
1595753401.0,33
1595753401.0,33
1595753401.0,33
1595754001.0,33
1595754001.0,33
1595754001.0,33
1595754601.0,33
1595754601.0,33
1595754601.0,33
1595755201.0,33
1595755201.0,33
1595755201.0,33
1595756401.0,34
1595756401.0,34
1595756401.0,34
1595757001.0,34
1595757001.0,34
1595757001.0,34
1595757601.0,34
1595757601.0,34
1595757601.0,34
1595758200.0,34
1595758200.0,34
1595758200.0,34
1595758800.0,34
1595758800.0,34
1595758800.0,34
1595759400.0,34
1595759400.0,34
1595759400.0,34
1595760600.0,34
1595760600.0,34
1595760600.0,34
1595761200.0,34
1595761200.0,34
1595761200.0,34
1595761800.0,34
1595761800.0,34
1595761800.0,34
1595762400.0,34
1595762400.0,34
1595762400.0,34
1595762999.0,34
1595762999.0,34
1595762999.0,34
1595764799.0,35
1595764799.0,35
1595764799.0,35
1595765399.0,35
1595765399.0,35
1595765399.0,35
1595765999.0,35
1595765999.0,35
1595765999.0,35
1595766599.0,36
1595766599.0,36
1595766599.0,36
1595767198.0,36
1595767198.0,36
1595767198.0,36
1595768398.0,36
1595768398.0,36
1595768398.0,36
1595768998.0,36
1595768998.0,36
1595768998.0,36
1595769598.0,37
1595769598.0,37
1595769598.0,37
1595770198.0,37
1595770198.0,37
1595770198.0,37
1595770798.0,37
1595770798.0,37
1595770798.0,37
1595771997.0,37
1595771997.0,37
1595771997.0,37
1595773197.0,37
1595773197.0,37
1595773197.0,37
1595773797.0,37
1595773797.0,37
1595773797.0,37
1595774397.0,38
1595774397.0,38
1595774397.0,38
1595774997.0,38
1595774997.0,38
1595774997.0,38
1595775597.0,38
1595775597.0,38
1595775597.0,38
1595776196.0,38
1595776196.0,38
1595776196.0,38
1595776796.0,38
1595776796.0,38
1595776796.0,38
1595777396.0,38
1595777396.0,38
1595777396.0,38
1595777996.0,38
1595777996.0,38
1595777996.0,38
1595778596.0,39
1595778596.0,39
1595778596.0,39
1595779196.0,39
1595779196.0,39
1595779196.0,39
1595779796.0,39
1595779796.0,39
1595779796.0,39
1595780396.0,39
1595780396.0,39
1595780396.0,39
1595780995.0,39
1595780995.0,39
1595780995.0,39
1595781595.0,39
1595781595.0,39
1595781595.0,39
1595782195.0,39
1595782195.0,39
1595782195.0,39
1595782795.0,40
1595782795.0,40
1595782795.0,40
1595783395.0,40
1595783395.0,40
1595783395.0,40
1595783995.0,40
1595783995.0,40
1595783995.0,40
1595784595.0,40
1595784595.0,40
1595784595.0,40
1595785195.0,40
1595785195.0,40
1595785195.0,40
1595785795.0,40
1595785795.0,40
1595785795.0,40
1595786394.0,40
1595786394.0,40
1595786394.0,40
1595786994.0,40
1595786994.0,40
1595786994.0,40
1595787594.0,40
1595787594.0,40
1595787594.0,40
1595788194.0,41
1595788194.0,41
1595788194.0,41
1595788794.0,41
1595788794.0,41
1595788794.0,41
1595789394.0,41
1595789394.0,41
1595789394.0,41
1595790593.0,41
1595790593.0,41
1595790593.0,41
1595791193.0,41
1595791193.0,41
1595791193.0,41
1595792393.0,41
1595792393.0,41
1595792393.0,41
1595792993.0,41
1595792993.0,41
1595792993.0,41
1595794193.0,41
1595794193.0,41
1595794193.0,41
1595794793.0,42
1595794793.0,42
1595794793.0,42
1595795392.0,42
1595795392.0,42
1595795392.0,42
1595795992.0,42
1595795992.0,42
1595795992.0,42
1595797192.0,42
1595797192.0,42
1595797192.0,42
1595797792.0,42
1595797792.0,42
1595797792.0,42
1595798392.0,42
1595798392.0,42
1595798392.0,42
1595798992.0,42
1595798992.0,42
1595798992.0,42
1595799591.0,42
1595799591.0,42
1595799591.0,42
1595800191.0,42
1595800191.0,42
1595800191.0,42
1595800791.0,43
1595800791.0,43
1595800791.0,43
1595801391.0,43
1595801391.0,43
1595801391.0,43
1595801991.0,43
1595801991.0,43
1595801991.0,43
1595802591.0,43
1595802591.0,43
1595802591.0,43
1595804390.0,43
1595804390.0,43
1595804390.0,43
1595804990.0,43
1595804990.0,43
1595804990.0,43
1595805590.0,43
1595805590.0,43
1595805590.0,43
1595806190.0,43
1595806190.0,43
1595806190.0,43
1595806790.0,43
1595806790.0,43
1595806790.0,43
1595807390.0,43
1595807390.0,43
1595807390.0,43
1595807990.0,43
1595807990.0,43
1595807990.0,43
1595809190.0,44
1595809190.0,44
1595809190.0,44
1595809789.0,44
1595809789.0,44
1595809789.0,44
1595810389.0,44
1595810389.0,44
1595810389.0,44
1595810989.0,44
1595810989.0,44
1595810989.0,44
1595812189.0,44
1595812189.0,44
1595812189.0,44
1595812789.0,44
1595812789.0,44
1595812789.0,44
1595813389.0,44
1595813389.0,44
1595813389.0,44
1595813989.0,44
1595813989.0,44
1595813989.0,44
1595814588.0,44
1595814588.0,44
1595814588.0,44
1595815188.0,44
1595815188.0,44
1595815188.0,44
1595815788.0,44
1595815788.0,44
1595815788.0,44
1595816388.0,44
1595816388.0,44
1595816388.0,44
1595816988.0,45
1595816988.0,45
1595816988.0,45
1595817588.0,0
1595817588.0,0
1595817588.0,0
1595818188.0,0
1595818188.0,0
1595818188.0,0
1595818788.0,0
1595818788.0,0
1595818788.0,0
1595819387.0,0
1595819387.0,0
1595819387.0,0
1595819987.0,0
1595819987.0,0
1595819987.0,0
1595820587.0,0
1595820587.0,0
1595820587.0,0
1595821187.0,0
1595821187.0,0
1595821187.0,0
1595821787.0,0
1595821787.0,0
1595821787.0,0
1595822387.0,0
1595822387.0,0
1595822387.0,0
1595822987.0,0
1595822987.0,0
1595822987.0,0
1595824187.0,0
1595824187.0,0
1595824187.0,0
1595824786.0,0
1595824786.0,0
1595824786.0,0
1595825386.0,0
1595825386.0,0
1595825386.0,0
1595825986.0,0
1595825986.0,0
1595825986.0,0
1595826586.0,0
1595826586.0,0
1595826586.0,0
1595827186.0,1
1595827186.0,1
1595827186.0,1
1595827786.0,1
1595827786.0,1
1595827786.0,1
1595828986.0,1
1595828986.0,1
1595828986.0,1
1595829585.0,1
1595829585.0,1
1595829585.0,1
1595830185.0,1
1595830185.0,1
1595830185.0,1
1595830785.0,1
1595830785.0,1
1595830785.0,1
1595831385.0,2
1595831385.0,2
