time,value
1606388046.0,0.0
1606389846.0,0.0
1606391292.0,0.0
1606391645.0,0.0
1606393445.0,0.0
1606395244.0,0.0
1606397044.0,0.0
1606398844.0,0.0
1606400643.0,0.0
1606404242.0,0.0
1606405307.0,0.0
1606405309.0,0.0
1606406042.0,0.0
1606407842.0,0.0
1606409641.0,0.0
1606411441.0,0.0
1606413240.0,0.0
1606415040.0,0.0
1606416839.0,0.0
1606418639.0,0.0
1606420439.0,0.0
1606422238.0,0.0
1606424038.0,0.0
1606425837.0,0.0
1606427637.0,0.0
1606429437.0,0.0
1606433036.0,0.0
1606434835.0,0.0
1606436635.0,0.0
1606438435.0,0.0
1606440234.0,0.0
1606442034.0,0.0
1606443833.0,0.0
1606445633.0,0.0
1606447433.0,0.0
1606449232.0,0.0
1606451032.0,0.0
1606452831.0,0.0
1606454631.0,0.0
1606456431.0,0.0
1606458230.0,0.0
1606460030.0,0.0
1606461829.0,0.0
1606463629.0,0.0
1606467228.0,0.0
1606469028.0,0.0
1606470827.0,0.0
1606472627.0,0.0
1606474427.0,0.0
1606476226.0,0.0
1606478026.0,0.0
1606479825.0,0.0
1606481625.0,0.0
1606483425.0,0.0
1606485224.0,0.0
1606487024.0,0.0
1606488823.0,0.0
1606490623.0,0.0
1606492423.0,0.0
1606494222.0,0.0
1606496022.0,0.0
1606497821.0,0.0
1606499621.0,0.0
1606501420.0,0.0
1606503220.0,0.0
1606505020.0,0.0
1606506819.0,0.0
1606508619.0,0.0
1606510418.0,0.0
1606512218.0,0.0
1606514018.0,0.0
1606515817.0,0.0
1606517617.0,0.0
1606519416.0,0.0
1606521216.0,0.0
1606523016.0,0.0
1606524815.0,0.0
1606526615.0,0.0
1606528414.0,0.0
1606530214.0,0.0
1606532014.0,0.0
1606533813.0,0.0
1606535613.0,0.0
1606537412.0,0.0
1606539212.0,0.0
1606541012.0,0.0
1606542811.0,0.0
1606544611.0,0.0
1606546410.0,0.0
1606548210.0,0.0
1606550010.0,0.0
1606551809.0,0.0
1606553609.0,0.0
1606555408.0,0.0
1606557208.0,0.0
1606559007.0,0.0
1606560807.0,0.0
1606562607.0,0.0
1606564406.0,0.0
1606566206.0,0.0
1606568005.0,0.0
1606571605.0,0.0
1606575204.0,0.0
1606577003.0,0.0
1606578803.0,0.0
1606580603.0,0.0
1606582402.0,0.0
1606584202.0,0.0
1606586001.0,0.0
1606587801.0,0.0
1606589601.0,0.0
1606591400.0,0.0
1606593200.0,0.0
1606594999.0,0.0
1606596799.0,0.0
1606598599.0,0.0
1606600398.0,0.0
1606602198.0,0.0
1606603997.0,0.0
1606605797.0,0.0
1606607596.0,0.0
1606609396.0,0.0
1606611196.0,0.0
1606612995.0,1.0
1606614795.0,1.0
1606616594.0,1.0
1606618394.0,1.0
1606620194.0,1.0
1606621993.0,1.0
1606623793.0,1.0
1606625592.0,1.0
1606627392.0,2.0
1606629192.0,2.0
1606630991.0,2.0
1606632791.0,2.0
1606634590.0,2.0
1606636390.0,2.0
1606638190.0,2.0
1606639989.0,2.0
1606641789.0,2.0
1606643588.0,2.0
1606645388.0,3.0
1606647188.0,3.0
1606648987.0,3.0
1606652586.0,3.0
1606656186.0,4.0
1606657985.0,4.0
1606659785.0,4.0
1606663384.0,4.0
1606665184.0,5.0
1606666983.0,5.0
1606668783.0,6.0
1606670582.0,5.0
1606672382.0,6.0
1606674181.0,6.0
1606675981.0,6.0
1606677781.0,7.0
1606679580.0,7.0
1606681380.0,7.0
1606683179.0,7.0
1606684979.0,8.0
1606686779.0,8.0
1606688578.0,8.0
1606692178.0,9.0
1606693977.0,9.0
1606695777.0,9.0
1606697576.0,9.0
1606699376.0,9.0
1606701176.0,10.0
1606702975.0,10.0
1606704775.0,10.0
1606706574.0,10.0
1606708374.0,10.0
1606710173.0,10.0
1606711973.0,10.0
1606713773.0,10.0
1606715572.0,10.0
1606717372.0,10.0
1606719171.0,10.0
1606720971.0,11.0
1606722771.0,10.0
1606724570.0,10.0
1606726370.0,10.0
1606728169.0,10.0
1606729969.0,11.0
1606731768.0,10.0
1606733568.0,10.0
1606735368.0,11.0
1606738967.0,11.0
1606740766.0,11.0
1606742566.0,11.0
1606744366.0,11.0
1606746165.0,11.0
1606747965.0,12.0
1606749764.0,12.0
1606751564.0,12.0
1606753363.0,12.0
1606755163.0,12.0
1606755356.0,12.0
1606756963.0,12.0
1606758762.0,13.0
1606760562.0,13.0
1606762361.0,13.0
1606764161.0,13.0
1606765960.0,13.0
1606767760.0,13.0
1606769560.0,13.0
1606771359.0,13.0
1606773159.0,14.0
1606774959.0,14.0
1606776758.0,14.0
1606778558.0,14.0
1606780357.0,14.0
1606782157.0,14.0
1606783956.0,15.0
1606785756.0,15.0
1606787556.0,15.0
1606789355.0,15.0
1606791155.0,14.0
1606792954.0,14.0
1606794754.0,13.0
1606796553.0,11.0
1606798354.0,10.0
1606800153.0,7.0
1606801952.0,6.0
1606803752.0,6.0
1606805551.0,5.0
1606807351.0,4.0
1606809151.0,4.0
1606810951.0,4.0
1606812751.0,3.0
1606814550.0,2.0
1606816350.0,3.0
1606818149.0,2.0
1606819948.0,2.0
1606821748.0,2.0
1606823547.0,3.0
1606825347.0,3.0
1606827146.0,2.0
1606828946.0,3.0
1606830745.0,3.0
1606832545.0,3.0
1606834345.0,3.0
1606836144.0,3.0
1606837944.0,3.0
1606839743.0,3.0
1606841543.0,3.0
1606843342.0,3.0
1606845142.0,3.0
1606846942.0,3.0
1606848741.0,3.0
1606850541.0,3.0
1606852340.0,3.0
1606854140.0,4.0
1606855940.0,4.0
1606857739.0,4.0
1606859539.0,4.0
1606861338.0,4.0
1606863138.0,4.0
1606864937.0,4.0
1606866737.0,4.0
1606868537.0,4.0
1606870336.0,4.0
1606873935.0,4.0
1606875735.0,4.0
1606877535.0,4.0
1606879334.0,4.0
1606881134.0,5.0
1606884733.0,5.0
1606886532.0,5.0
1606888332.0,5.0
1606890132.0,6.0
1606891931.0,6.0
1606893731.0,6.0
1606895530.0,6.0
1606897330.0,6.0
1606899130.0,6.0
1606900929.0,7.0
1606902729.0,7.0
1606904528.0,7.0
1606906328.0,7.0
1606908128.0,7.0
1606909927.0,8.0
1606911727.0,8.0
1606913527.0,9.0
1606915327.0,9.0
1606917126.0,9.0
1606918926.0,9.0
1606920726.0,10.0
1606922524.0,9.0
1606924324.0,10.0
1606926123.0,10.0
1606927923.0,10.0
1606929722.0,10.0
1606931522.0,10.0
1606933323.0,10.0
1606935121.0,10.0
1606936921.0,10.0
1606938721.0,10.0
1606940520.0,10.0
1606942320.0,10.0
1606944119.0,11.0
1606945919.0,11.0
1606947718.0,10.0
1606949518.0,11.0
1606951317.0,10.0
1606953117.0,10.0
1606954918.0,10.0
1606956716.0,10.0
1606958516.0,10.0
1606960315.0,10.0
1606962116.0,11.0
1606963915.0,11.0
1606965714.0,11.0
1606967514.0,11.0
1606969313.0,11.0
1606971113.0,11.0
1606972912.0,11.0
1606974712.0,11.0
1606976512.0,11.0
1606978311.0,11.0
1606980111.0,11.0
1606981911.0,11.0
1606983711.0,11.0
1606985511.0,11.0
1606987309.0,11.0
1606989109.0,11.0
1606990908.0,11.0
1606992708.0,12.0
1606994507.0,12.0
1606996307.0,12.0
1606998107.0,12.0
1606999906.0,12.0
1607001706.0,12.0
1607003505.0,13.0
1607005305.0,13.0
1607007105.0,13.0
1607008904.0,13.0
1607010704.0,13.0
1607011801.0,13.0
1607012600.0,
1607013662.0,
1607013795.0,
1607014303.0,14.0
1607014519.0,
1607016982.0,
1607017948.0,
1607019702.0,14.0
1607021501.0,15.0
1607023301.0,15.0
1607025100.0,15.0
1607026900.0,15.0
1607028699.0,16.0
1607030499.0,16.0
1607032299.0,16.0
1607034098.0,16.0
1607035898.0,17.0
1607037697.0,17.0
1607039497.0,17.0
1607041296.0,17.0
1607043096.0,17.0
1607044896.0,17.0
1607046695.0,18.0
1607048495.0,18.0
1607050294.0,18.0
1607052094.0,18.0
1607053893.0,19.0
1607055693.0,19.0
1607057493.0,19.0
1607059292.0,20.0
1607061092.0,20.0
1607062892.0,20.0
1607064691.0,20.0
1607066491.0,12.0
1607068290.0,10.0
1607070090.0,7.0
1607071889.0,5.0
1607073689.0,0.0
1607075488.0,0.0
1607077288.0,0.0
1607080887.0,0.0
1607082687.0,0.0
1607086286.0,0.0
1607088086.0,0.0
1607089885.0,0.0
1607091685.0,0.0
1607093484.0,0.0
1607095284.0,0.0
1607097083.0,0.0
1607098883.0,0.0
1607100683.0,0.0
1607102482.0,0.0
1607104282.0,0.0
1607106081.0,0.0
1607107881.0,0.0
1607109681.0,0.0
1607111480.0,0.0
1607113280.0,0.0
1607116879.0,0.0
1607118679.0,0.0
1607120478.0,0.0
1607122278.0,0.0
1607124077.0,0.0
1607125877.0,0.0
1607127677.0,0.0
1607129476.0,0.0
1607131276.0,0.0
1607133075.0,0.0
1607134875.0,0.0
1607136675.0,0.0
1607138474.0,0.0
1607140274.0,0.0
1607142073.0,1.0
1607143873.0,0.0
1607145672.0,1.0
1607147472.0,1.0
1607149272.0,0.0
1607151071.0,1.0
1607152871.0,1.0
1607154670.0,1.0
1607156470.0,1.0
1607158270.0,1.0
1607160069.0,1.0
1607161869.0,1.0
1607163668.0,1.0
1607165468.0,1.0
1607167267.0,1.0
1607169067.0,1.0
1607170867.0,1.0
1607172666.0,1.0
1607174466.0,1.0
1607176265.0,1.0
1607178065.0,1.0
1607179865.0,1.0
1607181664.0,1.0
1607183464.0,1.0
1607185263.0,1.0
1607187063.0,1.0
1607188862.0,2.0
1607190662.0,2.0
1607192462.0,2.0
1607194261.0,2.0
1607197860.0,2.0
1607199660.0,2.0
1607201460.0,2.0
1607203259.0,2.0
1607205059.0,2.0
1607206858.0,2.0
1607208658.0,2.0
1607210458.0,2.0
1607212257.0,2.0
1607214057.0,2.0
1607215856.0,2.0
1607217656.0,2.0
1607219455.0,2.0
1607221255.0,2.0
1607223055.0,2.0
1607224854.0,2.0
1607226654.0,2.0
1607228453.0,2.0
1607230253.0,3.0
1607232053.0,3.0
1607233852.0,3.0
1607235652.0,3.0
1607237451.0,3.0
1607239251.0,2.0
1607241050.0,3.0
1607242850.0,3.0
1607244650.0,3.0
1607246449.0,2.0
1607248249.0,3.0
1607250048.0,3.0
1607251848.0,3.0
1607253648.0,3.0
1607257247.0,3.0
1607259046.0,3.0
1607260846.0,4.0
1607262645.0,3.0
1607264445.0,4.0
1607266245.0,4.0
1607268044.0,4.0
1607269844.0,4.0
1607271644.0,4.0
1607273443.0,4.0
1607275243.0,4.0
1607278842.0,4.0
1607280641.0,4.0
1607282441.0,4.0
1607284241.0,4.0
1607286040.0,4.0
1607287840.0,4.0
1607289639.0,4.0
1607291439.0,4.0
1607293238.0,4.0
1607295038.0,4.0
1607296838.0,4.0
1607298637.0,5.0
1607300437.0,5.0
1607302236.0,5.0
1607304036.0,5.0
1607305835.0,5.0
1607307635.0,5.0
1607309435.0,5.0
1607311234.0,5.0
1607313034.0,5.0
1607314833.0,5.0
1607316633.0,5.0
1607318432.0,5.0
1607320232.0,5.0
1607322032.0,5.0
1607325631.0,5.0
1607327430.0,5.0
1607329230.0,5.0
1607331030.0,6.0
1607332829.0,6.0
1607334629.0,6.0
1607336428.0,6.0
1607338228.0,6.0
1607340027.0,6.0
1607341827.0,6.0
1607343289.0,
1607343291.0,
1607343627.0,6.0
1607345426.0,6.0
1607347226.0,7.0
1607349025.0,7.0
1607350825.0,7.0
1607354424.0,7.0
1607356224.0,7.0
1607359823.0,8.0
1607361622.0,8.0
1607363422.0,8.0
1607365222.0,8.0
1607367021.0,8.0
1607368821.0,9.0
1607370620.0,8.0
1607372420.0,8.0
1607374219.0,8.0
1607376019.0,8.0
1607377819.0,8.0
1607379618.0,8.0
1607381418.0,8.0
1607383217.0,8.0
1607385017.0,8.0
1607386817.0,6.0
1607388616.0,2.0
1607390416.0,2.0
1607392215.0,2.0
1607394015.0,2.0
1607395814.0,2.0
1607397614.0,2.0
1607399414.0,2.0
1607401213.0,2.0
1607403013.0,3.0
1607404812.0,3.0
1607406612.0,3.0
1607408412.0,3.0
1607410211.0,3.0
1607412011.0,3.0
