time,value
1618832972.0,
1618832972.0,
1618836069.0,224.0
1618839670.0,224.0
1618843269.0,224.0
1618846869.0,225.0
1618850470.0,225.0
1618854070.0,225.0
1618857670.0,226.0
1618861270.0,226.0
1618864870.0,226.0
1618868470.0,226.0
1618872070.0,227.0
1618875670.0,227.0
1618879270.0,227.0
1618882871.0,227.0
1618886470.0,227.0
1618890070.0,227.0
1618893670.0,227.0
1618897270.0,227.0
1618900871.0,227.0
1618904470.0,228.0
1618908070.0,184.0
1618911670.0,181.0
1618918870.0,181.0
1618922470.0,181.0
1618926070.0,182.0
1618929670.0,183.0
1618933271.0,183.0
1618936871.0,184.0
1618940470.0,185.0
1618944070.0,185.0
1618947671.0,185.0
1618951271.0,186.0
1618954871.0,186.0
1618958471.0,186.0
1618962070.0,186.0
1618965670.0,187.0
1618969271.0,187.0
1618972871.0,187.0
1618980071.0,187.0
1618983671.0,188.0
1618987271.0,188.0
1618990871.0,189.0
1618994471.0,189.0
1618998071.0,190.0
1619001671.0,191.0
1619005271.0,192.0
1619005271.0,192.0
1619008871.0,194.0
1619008871.0,194.0
1619012471.0,195.0
1619012471.0,195.0
1619019671.0,197.0
1619019671.0,197.0
1619023271.0,198.0
1619023271.0,198.0
1619026872.0,199.0
1619026872.0,199.0
1619030472.0,200.0
1619030472.0,200.0
1619034072.0,200.0
1619034072.0,200.0
1619037672.0,201.0
1619037672.0,201.0
1619044872.0,201.0
1619044872.0,201.0
1619048472.0,202.0
1619048472.0,202.0
1619052072.0,202.0
1619052072.0,202.0
1619055672.0,202.0
1619055672.0,202.0
1619059272.0,202.0
1619059272.0,202.0
1619062872.0,203.0
1619062872.0,203.0
1619066471.0,203.0
1619066471.0,203.0
1619070072.0,203.0
1619070072.0,203.0
1619074510.0,
1619074510.0,
1619075752.0,
1619075752.0,
1619077405.0,
1619077405.0,
1619077406.0,
1619077406.0,
1619088072.0,12.0
1619088072.0,12.0
1619091672.0,11.0
1619091672.0,11.0
1619095272.0,10.0
1619095272.0,10.0
1619098872.0,10.0
1619098872.0,10.0
1619102472.0,9.0
1619102472.0,9.0
1619106073.0,9.0
1619106073.0,9.0
1619109672.0,8.0
1619109672.0,8.0
1619113273.0,8.0
1619113273.0,8.0
1619116873.0,8.0
1619116873.0,8.0
1619120473.0,7.0
1619120473.0,7.0
1619124073.0,7.0
1619124073.0,7.0
1619127673.0,7.0
1619127673.0,7.0
1619131273.0,7.0
1619131273.0,7.0
1619134873.0,7.0
1619134873.0,7.0
1619138474.0,7.0
1619138474.0,7.0
1619142073.0,6.0
1619142073.0,6.0
1619145673.0,6.0
1619145673.0,6.0
1619149273.0,6.0
1619149273.0,6.0
1619152873.0,6.0
1619152873.0,6.0
1619156473.0,6.0
1619156473.0,6.0
1619160073.0,12.0
1619160073.0,12.0
1619163673.0,25.0
1619163673.0,25.0
1619170873.0,25.0
1619170873.0,25.0
1619174473.0,25.0
1619174473.0,25.0
1619178073.0,25.0
1619178073.0,25.0
1619181673.0,24.0
1619181673.0,24.0
1619185273.0,24.0
1619185273.0,24.0
1619188873.0,24.0
1619188873.0,24.0
1619192473.0,23.0
1619192473.0,23.0
1619196074.0,23.0
1619196074.0,23.0
1619199674.0,22.0
1619199674.0,22.0
1619203274.0,22.0
1619203274.0,22.0
1619206874.0,22.0
1619206874.0,22.0
1619210473.0,22.0
1619210473.0,22.0
1619221274.0,21.0
1619221274.0,21.0
1619224874.0,21.0
1619224874.0,21.0
1619228474.0,21.0
1619228474.0,21.0
1619232074.0,21.0
1619232074.0,21.0
1619235674.0,21.0
1619235674.0,21.0
1619239274.0,21.0
1619239274.0,21.0
1619242874.0,21.0
1619242874.0,21.0
1619246474.0,20.0
1619246474.0,20.0
1619250074.0,20.0
1619250074.0,20.0
1619253674.0,19.0
1619253674.0,19.0
1619257274.0,18.0
1619257274.0,18.0
1619260874.0,18.0
1619260874.0,18.0
1619264474.0,17.0
1619264474.0,17.0
1619268074.0,16.0
1619268074.0,16.0
1619271674.0,15.0
1619271674.0,15.0
1619275274.0,15.0
1619275274.0,15.0
1619278874.0,14.0
1619278874.0,14.0
1619282474.0,13.0
1619282474.0,13.0
1619286074.0,13.0
1619286074.0,13.0
1619289675.0,12.0
1619289675.0,12.0
1619293274.0,12.0
1619293274.0,12.0
1619296874.0,12.0
1619296874.0,12.0
1619300475.0,11.0
1619300475.0,11.0
1619304075.0,11.0
1619304075.0,11.0
1619307675.0,11.0
1619307675.0,11.0
1619318475.0,10.0
1619318475.0,10.0
1619325675.0,10.0
1619325675.0,10.0
1619329275.0,10.0
1619329275.0,10.0
1619332874.0,9.0
1619332874.0,9.0
1619336475.0,9.0
1619336475.0,9.0
1619340075.0,8.0
1619340075.0,8.0
1619343675.0,8.0
1619343675.0,8.0
1619347275.0,8.0
1619347275.0,8.0
1619350875.0,7.0
1619350875.0,7.0
1619354475.0,7.0
1619354475.0,7.0
1619358075.0,7.0
1619358075.0,7.0
1619361675.0,6.0
1619361675.0,6.0
1619365275.0,6.0
1619365275.0,6.0
1619368875.0,6.0
1619368875.0,6.0
1619372475.0,6.0
1619372475.0,6.0
1619376075.0,6.0
1619376075.0,6.0
1619379675.0,5.0
1619379675.0,5.0
1619383275.0,5.0
1619383275.0,5.0
1619386875.0,5.0
1619386875.0,5.0
1619390475.0,5.0
