time,value
1615476050.0,
1615476051.0,
1615541980.0,
1615541980.0,
1615805235.0,
1615805235.0,
1615806113.0,46.0
1615807313.0,49.0
1615808518.0,49.0
1615809291.0,
1615809292.0,
1615809713.0,49.0
1615810913.0,49.0
1615812113.0,49.0
1615813313.0,48.0
1615814513.0,48.0
1615815714.0,48.0
1615816914.0,48.0
1615818114.0,48.0
1615819314.0,48.0
1615820514.0,48.0
1615821714.0,47.0
1615822914.0,47.0
1615824114.0,47.0
1615825314.0,51.0
1615826515.0,51.0
1615827714.0,51.0
1615828914.0,50.0
1615830114.0,50.0
1615831314.0,50.0
1615833714.0,50.0
1615834914.0,49.0
1615836114.0,49.0
1615837315.0,49.0
1615838515.0,49.0
1615839715.0,49.0
1615840915.0,49.0
1615842114.0,49.0
1615843314.0,49.0
1615844515.0,49.0
1615845715.0,49.0
1615846915.0,49.0
1615848115.0,49.0
1615849315.0,49.0
1615850516.0,49.0
1615851715.0,49.0
1615852915.0,49.0
1615854116.0,48.0
1615855316.0,48.0
1615856515.0,48.0
1615857715.0,48.0
1615858915.0,48.0
1615860115.0,48.0
1615861315.0,48.0
1615862516.0,48.0
1615863716.0,48.0
1615864916.0,48.0
1615866116.0,48.0
1615867316.0,48.0
1615868516.0,51.0
1615869716.0,51.0
1615870916.0,51.0
1615872116.0,50.0
1615873316.0,50.0
1615874516.0,50.0
1615875716.0,50.0
1615876916.0,50.0
1615878116.0,50.0
1615879316.0,50.0
1615880517.0,49.0
1615881717.0,49.0
1615882917.0,49.0
1615884117.0,48.0
1615885316.0,48.0
1615886517.0,47.0
1615887722.0,47.0
1615888917.0,47.0
1615890121.0,46.0
1615891317.0,46.0
1615892517.0,46.0
1615893717.0,48.0
1615894917.0,48.0
1615896117.0,47.0
1615897317.0,47.0
1615898517.0,47.0
1615899718.0,47.0
1615900918.0,47.0
1615902118.0,46.0
1615903318.0,46.0
1615904518.0,46.0
1615905718.0,46.0
1615906918.0,46.0
1615908118.0,46.0
1615909318.0,45.0
1615910518.0,45.0
1615911719.0,45.0
1615912918.0,45.0
1615915318.0,45.0
1615916518.0,45.0
1615918918.0,45.0
1615920118.0,45.0
1615921319.0,45.0
1615922518.0,45.0
1615923718.0,45.0
1615924918.0,45.0
1615926118.0,45.0
1615927318.0,45.0
1615928518.0,45.0
1615929719.0,45.0
1615930919.0,44.0
1615932119.0,44.0
1615933319.0,44.0
1615934518.0,44.0
1615935718.0,44.0
1615936919.0,44.0
1615938120.0,44.0
1615939319.0,44.0
1615940519.0,44.0
1615941719.0,44.0
1615942919.0,44.0
1615944119.0,44.0
1615945319.0,44.0
1615946519.0,44.0
1615947719.0,44.0
1615948920.0,44.0
1615950119.0,44.0
1615951320.0,44.0
1615952519.0,44.0
1615953720.0,44.0
1615954920.0,44.0
1615956120.0,44.0
1615957320.0,44.0
1615958520.0,44.0
1615959720.0,44.0
1615960920.0,44.0
1615963320.0,44.0
1615964520.0,44.0
1615965721.0,44.0
1615966920.0,44.0
1615968120.0,44.0
1615969320.0,44.0
1615970520.0,44.0
1615971721.0,43.0
1615972921.0,43.0
1615974121.0,43.0
1615975322.0,43.0
1615976521.0,43.0
1615977720.0,43.0
1615978926.0,43.0
1615980121.0,42.0
1615981321.0,42.0
1615982521.0,42.0
1615983721.0,42.0
1615984921.0,41.0
1615986121.0,41.0
1615987321.0,41.0
1615988521.0,41.0
1615989721.0,41.0
1615990921.0,41.0
1615992122.0,40.0
1615993322.0,40.0
1615994522.0,40.0
1615995722.0,40.0
1615996921.0,40.0
1615998122.0,40.0
1615999321.0,40.0
1616000521.0,40.0
1616001722.0,40.0
1616002922.0,40.0
1616004122.0,40.0
1616005322.0,40.0
1616006523.0,40.0
1616007722.0,40.0
1616008922.0,40.0
1616010122.0,39.0
1616011321.0,39.0
